PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),TEMP LEVEL0 (degree_Celsius),DRYT LEVEL0 (degree_Celsius),DEPH LEVEL0 (meter),QC
4403533,2021-11-27T08:10:00Z,45.2433,-58.3448,7.8,-34.5,0,0111147
4403533,2021-11-27T08:20:00Z,45.2424,-58.3456,7.8,-34.5,0,0111147
4403533,2021-11-27T08:30:00Z,45.2415,-58.3466,7.8,-34.5,0,0111147
4403533,2021-11-27T08:40:00Z,45.2408,-58.3474,7.8,-34.5,0,0111147
4403533,2021-11-27T08:50:00Z,45.2402,-58.3484,7.8,-34.5,0,0111147
4403533,2021-11-27T09:00:00Z,45.2395,-58.3492,7.8,-34.5,0,0111147
4403533,2021-11-27T09:10:00Z,45.2388,-58.3501,7.9,-34.5,0,0111147
4403533,2021-11-27T09:20:00Z,45.2381,-58.3509,7.9,-34.5,0,0111147
4403533,2021-11-27T09:30:00Z,45.2374,-58.3520,7.9,-34.5,0,0111147
4403533,2021-11-27T09:40:00Z,45.2368,-58.3529,7.9,-34.5,0,0111147
4403533,2021-11-27T09:50:00Z,45.2362,-58.3541,7.9,-34.5,0,0111147
4403533,2021-11-27T10:00:00Z,45.2356,-58.3554,7.9,-34.5,0,0111147
4403533,2021-11-27T10:10:00Z,45.2352,-58.3564,7.9,-34.5,0,0111147
4403533,2021-11-27T10:20:00Z,45.2346,-58.3579,7.9,-34.5,0,0111147
4403533,2021-11-27T10:30:00Z,45.2342,-58.3592,7.9,-34.5,0,0111147
4403533,2021-11-27T10:40:00Z,45.2339,-58.3606,7.9,-34.5,0,0111147
4403533,2021-11-27T10:50:00Z,45.2338,-58.3619,8,-34.5,0,0111147
4403533,2021-11-27T11:00:00Z,45.2339,-58.3630,8,-34.5,0,0111147
4403533,2021-11-27T11:10:00Z,45.2340,-58.3642,8,-34.5,0,0111147
4403533,2021-11-27T11:20:00Z,45.2342,-58.3653,8,-34.5,0,0111147
4403533,2021-11-27T11:30:00Z,45.2346,-58.3666,8,-34.5,0,0111147
4403533,2021-11-27T11:40:00Z,45.2350,-58.3680,8,-34.5,0,0111147
4403533,2021-11-27T11:50:00Z,45.2355,-58.3692,8,-34.5,0,0111147
4403533,2021-11-27T12:00:00Z,45.2361,-58.3704,8,-34.5,0,0111147
4403533,2021-11-27T12:10:00Z,45.2366,-58.3712,8,-34.5,0,0111147
4403533,2021-11-27T12:20:00Z,45.2372,-58.3723,8,-34.5,0,0111147
4403533,2021-11-27T12:30:00Z,45.2380,-58.3731,8,-34.5,0,0111147
4403533,2021-11-27T12:40:00Z,45.2390,-58.3738,8,-34.5,0,0111147
4403533,2021-11-27T12:50:00Z,45.2398,-58.3742,8,-34.5,0,0111147
4403533,2021-11-27T13:00:00Z,45.2408,-58.3746,8.1,-34.5,0,0111147
4403533,2021-11-27T13:10:00Z,45.2417,-58.3748,8.1,-34.5,0,0111147
4403533,2021-11-27T13:20:00Z,45.2428,-58.3748,8.1,-34.5,0,0111147
4403533,2021-11-27T13:30:00Z,45.2438,-58.3748,8.1,-34.5,0,0111147
4403533,2021-11-27T13:40:00Z,45.2448,-58.3744,8.1,-34.5,0,0111147
4403533,2021-11-27T13:50:00Z,45.2457,-58.3737,8.1,-34.5,0,0111147
4403533,2021-11-27T14:00:00Z,45.2466,-58.3729,8.1,-34.5,0,0111147
4403533,2021-11-27T14:10:00Z,45.2475,-58.3719,8.1,-34.5,0,0111147
4403533,2021-11-27T14:20:00Z,45.2483,-58.3710,8.1,-34.5,0,0111147
4403533,2021-11-27T14:30:00Z,45.2491,-58.3699,8.1,-34.5,0,0111147
4403533,2021-11-27T14:40:00Z,45.2498,-58.3686,8.1,-34.5,0,0111147
4403533,2021-11-27T14:50:00Z,45.2506,-58.3670,8.1,-34.5,0,0111147
4403533,2021-11-27T15:00:00Z,45.2512,-58.3658,8.1,-34.5,0,0111147
4403533,2021-11-27T15:10:00Z,45.2519,-58.3642,8.1,-34.5,0,0111147
4403533,2021-11-27T15:20:00Z,45.2527,-58.3624,8.2,-34.5,0,0111147
4403533,2021-11-27T15:30:00Z,45.2533,-58.3606,8.2,-34.5,0,0111147
4403533,2021-11-27T15:40:00Z,45.2538,-58.3588,8.2,-34.5,0,0111147
4403533,2021-11-27T15:50:00Z,45.2544,-58.3568,8.2,-34.5,0,0111147
4403533,2021-11-27T16:00:00Z,45.2549,-58.3547,8.2,-34.5,0,0111147
4403533,2021-11-27T16:10:00Z,45.2555,-58.3525,8.2,-34.5,0,0111147
4403533,2021-11-27T16:20:00Z,45.2559,-58.3500,8.2,-34.5,0,0111147
4403533,2021-11-27T16:30:00Z,45.2563,-58.3477,8.2,-34.5,0,0111147
4403533,2021-11-27T16:40:00Z,45.2568,-58.3452,8.2,-34.5,0,0111147
4403533,2021-11-27T16:50:00Z,45.2572,-58.3425,8.2,-34.5,0,0111147
4403533,2021-11-27T17:00:00Z,45.2574,-58.3404,8.2,-34.5,0,0111147
4403533,2021-11-27T17:10:00Z,45.2576,-58.3379,8.2,-34.5,0,0111147
4403533,2021-11-27T17:20:00Z,45.2577,-58.3354,8.2,-34.5,0,0111147
4403533,2021-11-27T17:30:00Z,45.2578,-58.3331,8.2,-34.5,0,0111147
4403533,2021-11-27T17:40:00Z,45.2578,-58.3305,8.2,-34.5,0,0111147
4403533,2021-11-27T17:50:00Z,45.2577,-58.3279,8.2,-34.5,0,0111147
4403533,2021-11-27T18:00:00Z,45.2576,-58.3250,8.2,-34.5,0,0111147
4403533,2021-11-27T18:10:00Z,45.2574,-58.3225,8.2,-34.5,0,0111147
4403533,2021-11-27T18:20:00Z,45.2574,-58.3198,8.2,-34.5,0,0111147
4403533,2021-11-27T18:30:00Z,45.2570,-58.3167,8.2,-34.5,0,0111147
4403533,2021-11-27T18:40:00Z,45.2568,-58.3140,8.2,-34.5,0,0111147
4403533,2021-11-27T18:50:00Z,45.2564,-58.3109,8.2,-34.5,0,0111147
4403533,2021-11-27T19:00:00Z,45.2562,-58.3086,8.2,-34.5,0,0111147
4403533,2021-11-27T19:10:00Z,45.2557,-58.3055,8.2,-34.5,0,0111147
4403533,2021-11-27T19:20:00Z,45.2553,-58.3029,8.2,-34.5,0,0111147
4403533,2021-11-27T19:30:00Z,45.2548,-58.3003,8.2,-34.5,0,0111147
4403533,2021-11-27T19:40:00Z,45.2543,-58.2975,8.2,-34.5,0,0111147
4403533,2021-11-27T19:50:00Z,45.2538,-58.2949,8.2,-34.5,0,0111147
4403533,2021-11-27T20:00:00Z,45.2531,-58.2918,8.2,-34.5,0,0111147
4403533,2021-11-27T20:10:00Z,45.2525,-58.2893,8.2,-34.5,0,0111147
4403533,2021-11-27T20:20:00Z,45.2518,-58.2867,8.2,-34.5,0,0111147
4403533,2021-11-27T20:30:00Z,45.2510,-58.2839,8.2,-34.5,0,0111147
4403533,2021-11-27T20:40:00Z,45.2502,-58.2814,8.2,-34.5,0,0111147
4403533,2021-11-27T20:50:00Z,45.2494,-58.2789,8.2,-34.5,0,0111147
4403533,2021-11-27T21:00:00Z,45.2486,-58.2761,8.2,-34.5,0,0111147
4403533,2021-11-27T21:10:00Z,45.2476,-58.2731,8.2,-34.5,0,0111147
4403533,2021-11-27T21:20:00Z,45.2469,-58.2711,8.2,-34.5,0,0111147
4403533,2021-11-27T21:30:00Z,45.2463,-58.2689,8.2,-34.5,0,0111147
4403533,2021-11-27T21:40:00Z,45.2454,-58.2665,8.2,-34.5,0,0111147
4403533,2021-11-27T21:50:00Z,45.2446,-58.2639,8.2,-34.5,0,0111147
4403533,2021-11-27T22:00:00Z,45.2436,-58.2611,8.2,-34.5,0,0111147
4403533,2021-11-27T22:10:00Z,45.2428,-58.2590,8.1,-34.5,0,0111147
4403533,2021-11-27T22:20:00Z,45.2419,-58.2565,8.1,-34.5,0,0111147
4403533,2021-11-27T22:30:00Z,45.2409,-58.2544,8.1,-34.5,0,0111147
4403533,2021-11-27T22:40:00Z,45.2401,-58.2521,8.1,-34.5,0,0111147
4403533,2021-11-27T22:50:00Z,45.2392,-58.2498,8.1,-34.5,0,0111147
4403533,2021-11-27T23:00:00Z,45.2384,-58.2477,8.1,-34.5,0,0111147
4403533,2021-11-27T23:10:00Z,45.2377,-58.2458,8.1,-34.5,0,0111147
4403533,2021-11-27T23:20:00Z,45.2370,-58.2440,8,-34.5,0,0111147
4403533,2021-11-27T23:30:00Z,45.2361,-58.2419,8,-34.5,0,0111147
4403533,2021-11-27T23:40:00Z,45.2354,-58.2403,8,-34.5,0,0111147
4403533,2021-11-27T23:50:00Z,45.2347,-58.2386,8,-34.5,0,0111147
4403533,2021-11-28T01:00:00Z,45.2295,-58.2285,7.9,-34.5,0,0111147
4403533,2021-11-28T01:10:00Z,45.2288,-58.2272,7.9,-34.5,0,0111147
4403533,2021-11-28T01:20:00Z,45.2282,-58.2259,7.9,-34.5,0,0111147
4403533,2021-11-28T01:30:00Z,45.2274,-58.2246,7.9,-34.5,0,0111147
4403533,2021-11-28T01:40:00Z,45.2265,-58.2234,7.9,-34.5,0,0111147
4403533,2021-11-28T01:50:00Z,45.2258,-58.2223,7.9,-34.5,0,0111147
4403533,2021-11-28T02:00:00Z,45.2252,-58.2213,7.9,-34.5,0,0111147
4403533,2021-11-28T02:10:00Z,45.2244,-58.2203,7.9,-34.5,0,0111147
4403533,2021-11-28T02:20:00Z,45.2239,-58.2195,7.9,-34.5,0,0111147
4403533,2021-11-28T02:30:00Z,45.2233,-58.2186,7.9,-34.5,0,0111147
4403533,2021-11-28T02:40:00Z,45.2230,-58.2176,7.9,-34.5,0,0111147
4403533,2021-11-28T02:50:00Z,45.2225,-58.2169,7.9,-34.5,0,0111147
4403533,2021-11-28T03:00:00Z,45.2221,-58.2160,7.9,-34.5,0,0111147
4403533,2021-11-28T03:10:00Z,45.2218,-58.2151,7.8,-34.5,0,0111147
4403533,2021-11-28T03:20:00Z,45.2214,-58.2143,7.8,-34.5,0,0111147
4403533,2021-11-28T03:30:00Z,45.2210,-58.2135,7.8,-34.5,0,0111147
4403533,2021-11-28T03:40:00Z,45.2206,-58.2128,7.8,-34.5,0,0111147
4403533,2021-11-28T03:50:00Z,45.2202,-58.2120,7.8,-34.5,0,0111147
4403533,2021-11-28T04:00:00Z,45.2199,-58.2110,7.8,-34.5,0,0111147
4403533,2021-11-28T04:10:00Z,45.2196,-58.2104,7.8,-34.5,0,0111147
4403533,2021-11-28T04:20:00Z,45.2194,-58.2096,7.8,-34.5,0,0111147
4403533,2021-11-28T04:30:00Z,45.2191,-58.2089,7.8,-34.5,0,0111147
4403533,2021-11-28T04:40:00Z,45.2190,-58.2081,7.8,-34.5,0,0111147
4403533,2021-11-28T04:50:00Z,45.2191,-58.2075,7.8,-34.5,0,0111147
4403533,2021-11-28T05:00:00Z,45.2192,-58.2069,7.8,-34.5,0,0111147
4403533,2021-11-28T05:10:00Z,45.2192,-58.2061,7.8,-34.5,0,0111147
4403533,2021-11-28T05:20:00Z,45.2191,-58.2049,7.8,-34.5,0,0111147
4403533,2021-11-28T05:30:00Z,45.2191,-58.2041,7.8,-34.5,0,0111147
4403533,2021-11-28T05:40:00Z,45.2193,-58.2033,7.8,-34.5,0,0111147
4403533,2021-11-28T05:50:00Z,45.2193,-58.2025,7.8,-34.5,0,0111147
4403533,2021-11-28T06:00:00Z,45.2196,-58.2016,7.8,-34.5,0,0111147
4403533,2021-11-28T06:10:00Z,45.2199,-58.2005,7.8,-34.5,0,0111147
4403533,2021-11-28T06:20:00Z,45.2201,-58.1996,7.8,-34.5,0,0111147
4403533,2021-11-28T06:30:00Z,45.2204,-58.1983,7.8,-34.5,0,0111147
4403533,2021-11-28T06:40:00Z,45.2205,-58.1977,7.8,-34.5,0,0111147
4403533,2021-11-28T06:50:00Z,45.2207,-58.1966,7.8,-34.5,0,0111147
4403533,2021-11-28T07:00:00Z,45.2210,-58.1956,7.8,-34.5,0,0111147
4403533,2021-11-28T07:10:00Z,45.2213,-58.1946,7.8,-34.5,0,0111147
4403533,2021-11-28T07:20:00Z,45.2216,-58.1936,7.8,-34.5,0,0111147
4403533,2021-11-28T07:30:00Z,45.2217,-58.1926,7.8,-34.5,0,0111147
4403533,2021-11-28T07:40:00Z,45.2218,-58.1914,7.8,-34.5,0,0111147
4403533,2021-11-28T07:50:00Z,45.2220,-58.1905,7.8,-34.5,0,0111147
4403533,2021-11-28T08:00:00Z,45.2222,-58.1894,7.8,-34.5,0,0111147
4403533,2021-11-28T08:10:00Z,45.2224,-58.1884,7.8,-34.5,0,0111147
4403533,2021-11-28T08:20:00Z,45.2227,-58.1873,7.8,-34.5,0,0111147
4403533,2021-11-28T08:30:00Z,45.2230,-58.1858,7.8,-34.5,0,0111147
4403533,2021-11-28T08:40:00Z,45.2232,-58.1843,7.8,-34.5,0,0111147
4403533,2021-11-28T08:50:00Z,45.2234,-58.1831,7.8,-34.5,0,0111147
4403533,2021-11-28T09:00:00Z,45.2237,-58.1819,7.8,-34.5,0,0111147
4403533,2021-11-28T09:10:00Z,45.2237,-58.1807,7.8,-34.5,0,0111147
4403533,2021-11-28T09:20:00Z,45.2234,-58.1791,7.8,-34.5,0,0111147
4403533,2021-11-28T09:30:00Z,45.2230,-58.1775,7.8,-34.5,0,0111147
4403533,2021-11-28T09:40:00Z,45.2225,-58.1758,7.8,-34.5,0,0111147
4403533,2021-11-28T09:50:00Z,45.2220,-58.1741,7.8,-34.5,0,0111147
4403533,2021-11-28T10:00:00Z,45.2213,-58.1723,7.8,-34.5,0,0111147
4403533,2021-11-28T10:10:00Z,45.2208,-58.1710,7.8,-34.5,0,0111147
4403533,2021-11-28T10:20:00Z,45.2203,-58.1689,7.8,-34.5,0,0111147
4403533,2021-11-28T10:30:00Z,45.2199,-58.1671,7.8,-34.5,0,0111147
4403533,2021-11-28T10:40:00Z,45.2195,-58.1653,7.8,-34.5,0,0111147
4403533,2021-11-28T10:50:00Z,45.2192,-58.1632,7.8,-34.5,0,0111147
4403533,2021-11-28T11:00:00Z,45.2188,-58.1612,7.8,-34.5,0,0111147
4403533,2021-11-28T11:10:00Z,45.2182,-58.1591,7.8,-34.5,0,0111147
4403533,2021-11-28T11:20:00Z,45.2175,-58.1567,7.8,-34.5,0,0111147
4403533,2021-11-28T11:30:00Z,45.2132,-58.1571,7.8,-34.5,0,0111147
4403533,2021-11-28T11:40:00Z,45.2163,-58.1527,7.8,-34.5,0,0111147
4403533,2021-11-28T11:50:00Z,45.2156,-58.1503,7.8,-34.5,0,0111147
4403533,2021-11-28T12:00:00Z,45.2148,-58.1485,7.8,-34.5,0,0111147
4403533,2021-11-28T12:10:00Z,45.2140,-58.1465,7.8,-34.5,0,0111147
4403533,2021-11-28T12:20:00Z,45.2133,-58.1449,7.8,-34.5,0,0111147
4403533,2021-11-28T12:30:00Z,45.2125,-58.1432,7.8,-34.5,0,0111147
4403533,2021-11-28T12:40:00Z,45.2116,-58.1416,7.8,-34.5,0,0111147
4403533,2021-11-28T12:50:00Z,45.2106,-58.1401,7.8,-34.5,0,0111147
4403533,2021-11-28T13:00:00Z,45.2097,-58.1388,7.8,-34.5,0,0111147
4403533,2021-11-28T13:10:00Z,45.2087,-58.1373,7.8,-34.5,0,0111147
4403533,2021-11-28T13:20:00Z,45.2077,-58.1361,7.8,-34.5,0,0111147
4403533,2021-11-28T13:30:00Z,45.2065,-58.1347,7.8,-34.5,0,0111147
4403533,2021-11-28T13:40:00Z,45.2057,-58.1334,7.8,-34.5,0,0111147
4403533,2021-11-28T13:50:00Z,45.2047,-58.1319,7.8,-34.5,0,0111147
4403533,2021-11-28T14:00:00Z,45.2038,-58.1307,7.8,-34.5,0,0111147
4403533,2021-11-28T14:10:00Z,45.2029,-58.1297,7.8,-34.5,0,0111147
4403533,2021-11-28T14:20:00Z,45.2020,-58.1285,7.8,-34.5,0,0111147
4403533,2021-11-28T14:30:00Z,45.2012,-58.1273,7.8,-34.5,0,0111147
4403533,2021-11-28T14:40:00Z,45.2002,-58.1261,7.8,-34.5,0,0111147
4403533,2021-11-28T14:50:00Z,45.1996,-58.1249,7.8,-34.5,0,0111147
4403533,2021-11-28T15:00:00Z,45.1989,-58.1236,7.8,-34.5,0,0111147
4403533,2021-11-28T15:10:00Z,45.1982,-58.1225,7.8,-34.5,0,0111147
4403533,2021-11-28T15:20:00Z,45.1975,-58.1211,7.8,-34.5,0,0111147
4403533,2021-11-28T15:30:00Z,45.1970,-58.1196,7.8,-34.5,0,0111147
4403533,2021-11-28T15:40:00Z,45.1965,-58.1183,7.8,-34.5,0,0111147
4403533,2021-11-28T15:50:00Z,45.1960,-58.1168,7.8,-34.5,0,0111147
4403533,2021-11-28T16:00:00Z,45.1953,-58.1151,7.8,-34.5,0,0111147
4403533,2021-11-28T16:10:00Z,45.1949,-58.1135,7.7,-34.5,0,0111147
4403533,2021-11-28T16:20:00Z,45.1947,-58.1122,7.8,-34.5,0,0111147
4403533,2021-11-28T16:30:00Z,45.1946,-58.1109,7.8,-34.5,0,0111147
4403533,2021-11-28T16:40:00Z,45.1945,-58.1097,7.8,-34.5,0,0111147
4403533,2021-11-28T16:50:00Z,45.1946,-58.1084,7.8,-34.5,0,0111147
4403533,2021-11-28T17:00:00Z,45.1947,-58.1068,7.8,-34.5,0,0111147
4403533,2021-11-28T17:10:00Z,45.1947,-58.1051,7.7,-34.5,0,0111147
4403533,2021-11-28T17:20:00Z,45.1950,-58.1037,7.7,-34.5,0,0111147
4403533,2021-11-28T17:30:00Z,45.1952,-58.1022,7.7,-34.5,0,0111147
4403533,2021-11-28T17:40:00Z,45.1956,-58.1004,7.7,-34.5,0,0111147
4403533,2021-11-28T17:50:00Z,45.1960,-58.0990,7.7,-34.5,0,0111147
4403533,2021-11-28T18:00:00Z,45.1965,-58.0975,7.7,-34.5,0,0111147
4403533,2021-11-28T18:10:00Z,45.1969,-58.0958,7.7,-34.5,0,0111147
4403533,2021-11-28T18:20:00Z,45.1975,-58.0936,7.7,-34.5,0,0111147
4403533,2021-11-28T18:30:00Z,45.1981,-58.0919,7.7,-34.5,0,0111147
4403533,2021-11-28T18:40:00Z,45.1986,-58.0900,7.7,-34.5,0,0111147
4403533,2021-11-28T18:50:00Z,45.1992,-58.0883,7.7,-34.5,0,0111147
4403533,2021-11-28T19:00:00Z,45.1998,-58.0863,7.7,-34.5,0,0111147
4403533,2021-11-28T19:10:00Z,45.2005,-58.0842,7.7,-34.5,0,0111147
4403533,2021-11-28T19:20:00Z,45.2011,-58.0824,7.7,-34.5,0,0111147
4403533,2021-11-28T19:30:00Z,45.2018,-58.0805,7.7,-34.5,0,0111147
4403533,2021-11-28T19:40:00Z,45.2024,-58.0783,7.7,-34.5,0,0111147
4403533,2021-11-28T19:50:00Z,45.2029,-58.0766,7.7,-34.5,0,0111147
4403533,2021-11-28T20:00:00Z,45.2035,-58.0748,7.7,-34.5,0,0111147
4403533,2021-11-28T20:10:00Z,45.2040,-58.0728,7.7,-34.5,0,0111147
4403533,2021-11-28T20:20:00Z,45.2046,-58.0706,7.7,-34.5,0,0111147
4403533,2021-11-28T20:30:00Z,45.2051,-58.0688,7.7,-34.5,0,0111147
4403533,2021-11-28T20:40:00Z,45.2057,-58.0669,7.7,-34.5,0,0111147
4403533,2021-11-28T20:50:00Z,45.2063,-58.0649,7.7,-34.5,0,0111147
4403533,2021-11-28T21:00:00Z,45.2070,-58.0629,7.7,-34.5,0,0111147
4403533,2021-11-28T21:10:00Z,45.2078,-58.0608,7.7,-34.5,0,0111147
4403533,2021-11-28T21:20:00Z,45.2085,-58.0587,7.7,-34.5,0,0111147
4403533,2021-11-28T21:30:00Z,45.2092,-58.0568,7.7,-34.5,0,0111147
4403533,2021-11-28T21:40:00Z,45.2098,-58.0546,7.7,-34.5,0,0111147
4403533,2021-11-28T21:50:00Z,45.2103,-58.0523,7.7,-34.5,0,0111147
4403533,2021-11-28T22:00:00Z,45.2109,-58.0501,7.7,-34.5,0,0111147
4403533,2021-11-28T22:10:00Z,45.2115,-58.0479,7.7,-34.5,0,0111147
4403533,2021-11-28T22:20:00Z,45.2121,-58.0456,7.7,-34.5,0,0111147
4403533,2021-11-28T22:30:00Z,45.2126,-58.0434,7.7,-34.5,0,0111147
4403533,2021-11-28T22:40:00Z,45.2129,-58.0410,7.7,-34.5,0,0111147
4403533,2021-11-28T22:50:00Z,45.2133,-58.0389,7.7,-34.5,0,0111147
4403533,2021-11-28T23:00:00Z,45.2138,-58.0366,7.7,-34.5,0,0111147
4403533,2021-11-28T23:10:00Z,45.2143,-58.0343,7.7,-34.5,0,0111147
4403533,2021-11-28T23:20:00Z,45.2148,-58.0322,7.7,-34.5,0,0111147
4403533,2021-11-28T23:30:00Z,45.2151,-58.0305,7.8,-34.5,0,0111147
4403533,2021-11-28T23:40:00Z,45.2156,-58.0285,7.8,-34.5,0,0111147
4403533,2021-11-28T23:50:00Z,45.2159,-58.0266,7.8,-34.5,0,0111147
4403533,2021-11-29T01:00:00Z,45.2181,-58.0149,7.8,-34.5,0,0111147
4403533,2021-11-29T01:10:00Z,45.2182,-58.0132,7.8,-34.5,0,0111147
4403533,2021-11-29T01:20:00Z,45.2184,-58.0116,7.8,-34.5,0,0111147
4403533,2021-11-29T01:30:00Z,45.2185,-58.0101,7.8,-34.5,0,0111147
4403533,2021-11-29T01:40:00Z,45.2186,-58.0086,7.8,-34.5,0,0111147
4403533,2021-11-29T01:50:00Z,45.2186,-58.0070,7.8,-34.5,0,0111147
4403533,2021-11-29T02:00:00Z,45.2185,-58.0055,7.8,-34.5,0,0111147
4403533,2021-11-29T02:10:00Z,45.2184,-58.0043,7.8,-34.5,0,0111147
4403533,2021-11-29T02:20:00Z,45.2183,-58.0027,7.8,-34.5,0,0111147
4403533,2021-11-29T02:30:00Z,45.2183,-58.0015,7.8,-34.5,0,0111147
4403533,2021-11-29T02:40:00Z,45.2182,-58.0003,7.8,-34.5,0,0111147
4403533,2021-11-29T02:50:00Z,45.2178,-57.9988,7.8,-34.5,0,0111147
4403533,2021-11-29T03:00:00Z,45.2177,-57.9977,7.8,-34.5,0,0111147
4403533,2021-11-29T03:10:00Z,45.2175,-57.9964,7.8,-34.5,0,0111147
4403533,2021-11-29T03:20:00Z,45.2173,-57.9951,7.8,-34.5,0,0111147
4403533,2021-11-29T03:30:00Z,45.2169,-57.9937,7.8,-34.5,0,0111147
4403533,2021-11-29T03:40:00Z,45.2162,-57.9920,7.8,-34.5,0,0111147
4403533,2021-11-29T03:50:00Z,45.2158,-57.9906,7.8,-34.5,0,0111147
4403533,2021-11-29T04:00:00Z,45.2155,-57.9892,7.8,-34.5,0,0111147
4403533,2021-11-29T04:10:00Z,45.2150,-57.9881,7.8,-34.5,0,0111147
4403533,2021-11-29T04:20:00Z,45.2148,-57.9872,7.9,-34.5,0,0111147
4403533,2021-11-29T04:30:00Z,45.2144,-57.9859,7.9,-34.5,0,0111147
4403533,2021-11-29T04:40:00Z,45.2141,-57.9847,7.9,-34.5,0,0111147
4403533,2021-11-29T04:50:00Z,45.2139,-57.9837,7.9,-34.5,0,0111147
4403533,2021-11-29T05:00:00Z,45.2136,-57.9828,7.9,-34.5,0,0111147
4403533,2021-11-29T05:10:00Z,45.2134,-57.9819,7.9,-34.5,0,0111147
4403533,2021-11-29T05:20:00Z,45.2131,-57.9810,7.9,-34.5,0,0111147
4403533,2021-11-29T05:30:00Z,45.2128,-57.9804,7.9,-34.5,0,0111147
4403533,2021-11-29T05:40:00Z,45.2126,-57.9796,7.9,-34.5,0,0111147
4403533,2021-11-29T05:50:00Z,45.2125,-57.9787,7.9,-34.5,0,0111147
4403533,2021-11-29T06:00:00Z,45.2122,-57.9778,7.9,-34.5,0,0111147
4403533,2021-11-29T06:10:00Z,45.2122,-57.9772,7.9,-34.5,0,0111147
4403533,2021-11-29T06:20:00Z,45.2121,-57.9764,7.9,-34.5,0,0111147
4403533,2021-11-29T06:30:00Z,45.2120,-57.9759,7.9,-34.5,0,0111147
4403533,2021-11-29T06:40:00Z,45.2121,-57.9755,7.9,-34.5,0,0111147
4403533,2021-11-29T06:50:00Z,45.2121,-57.9749,7.9,-34.5,0,0111147
4403533,2021-11-29T07:00:00Z,45.2120,-57.9744,7.9,-34.5,0,0111147
4403533,2021-11-29T07:10:00Z,45.2119,-57.9740,7.9,-34.5,0,0111147
4403533,2021-11-29T07:20:00Z,45.2118,-57.9734,7.9,-34.5,0,0111147
4403533,2021-11-29T07:30:00Z,45.2116,-57.9729,7.9,-34.5,0,0111147
4403533,2021-11-29T07:40:00Z,45.2114,-57.9724,7.9,-34.5,0,0111147
4403533,2021-11-29T07:50:00Z,45.2112,-57.9720,7.9,-34.5,0,0111147
4403533,2021-11-29T08:00:00Z,45.2111,-57.9716,7.9,-34.5,0,0111147
4403533,2021-11-29T08:10:00Z,45.2109,-57.9711,7.9,-34.5,0,0111147
4403533,2021-11-29T08:20:00Z,45.2108,-57.9706,7.9,-34.5,0,0111147
4403533,2021-11-29T08:30:00Z,45.2107,-57.9700,7.9,-34.5,0,0111147
4403533,2021-11-29T08:40:00Z,45.2108,-57.9693,7.9,-34.5,0,0111147
4403533,2021-11-29T08:50:00Z,45.2109,-57.9686,7.9,-34.5,0,0111147
4403533,2021-11-29T09:00:00Z,45.2111,-57.9679,7.9,-34.5,0,0111147
4403533,2021-11-29T09:10:00Z,45.2110,-57.9672,7.9,-34.5,0,0111147
4403533,2021-11-29T09:20:00Z,45.2111,-57.9664,7.9,-34.5,0,0111147
4403533,2021-11-29T09:30:00Z,45.2112,-57.9657,7.9,-34.5,0,0111147
4403533,2021-11-29T09:40:00Z,45.2112,-57.9650,7.9,-34.5,0,0111147
4403533,2021-11-29T09:50:00Z,45.2112,-57.9644,7.9,-34.5,0,0111147
4403533,2021-11-29T10:00:00Z,45.2113,-57.9638,7.9,-34.5,0,0111147
4403533,2021-11-29T10:10:00Z,45.2113,-57.9631,7.9,-34.5,0,0111147
4403533,2021-11-29T10:20:00Z,45.2114,-57.9626,7.9,-34.5,0,0111147
4403533,2021-11-29T10:30:00Z,45.2115,-57.9620,7.9,-34.5,0,0111147
4403533,2021-11-29T10:40:00Z,45.2117,-57.9614,7.9,-34.5,0,0111147
4403533,2021-11-29T10:50:00Z,45.2118,-57.9609,7.9,-34.5,0,0111147
4403533,2021-11-29T11:00:00Z,45.2120,-57.9604,7.9,-34.5,0,0111147
4403533,2021-11-29T11:10:00Z,45.2121,-57.9598,7.9,-34.5,0,0111147
4403533,2021-11-29T11:20:00Z,45.2123,-57.9593,7.9,-34.5,0,0111147
4403533,2021-11-29T11:30:00Z,45.2126,-57.9588,7.9,-34.5,0,0111147
4403533,2021-11-29T11:40:00Z,45.2128,-57.9583,7.9,-34.5,0,0111147
4403533,2021-11-29T11:50:00Z,45.2131,-57.9580,7.9,-34.5,0,0111147
4403533,2021-11-29T12:00:00Z,45.2134,-57.9577,7.9,-34.5,0,0111147
4403533,2021-11-29T12:10:00Z,45.2137,-57.9575,7.9,-34.5,0,0111147
4403533,2021-11-29T12:20:00Z,45.2140,-57.9573,7.9,-34.5,0,0111147
4403533,2021-11-29T12:30:00Z,45.2144,-57.9571,7.9,-34.5,0,0111147
4403533,2021-11-29T12:40:00Z,45.2146,-57.9571,7.9,-34.5,0,0111147
4403533,2021-11-29T12:50:00Z,45.2150,-57.9571,7.9,-34.5,0,0111147
4403533,2021-11-29T13:00:00Z,45.2154,-57.9571,7.9,-34.5,0,0111147
4403533,2021-11-29T13:10:00Z,45.2158,-57.9572,7.9,-34.5,0,0111147
4403533,2021-11-29T13:20:00Z,45.2163,-57.9574,7.9,-34.5,0,0111147
4403533,2021-11-29T13:30:00Z,45.2170,-57.9576,7.9,-34.5,0,0111147
