PLATFORM,DATE (yyyy-mm-ddThh:mi:ssZ),LATITUDE (degree_north),LONGITUDE (degree_east),ATMS LEVEL-1 (hectopascal),ATPT LEVEL-1 (hectopascal/hour),DEPH LEVEL-1 (meter),DEPH LEVEL0 (meter),WSPE_MODEL LEVEL0 (meter/second),WSPN_MODEL LEVEL0 (meter/second),WSTE_MODEL LEVEL0 (newton/m2),WSTN_MODEL LEVEL0 (newton/m2),TEMP LEVEL1 (degree_Celsius),DEPH LEVEL1 (meter),CURRENT_TEST LEVEL2 (none),DEPH LEVEL2 (meter),EWCT LEVEL2 (meter/second),NSCT LEVEL2 (meter/second),QC
4402603,2021-01-01T18:00:00Z,45.3270,-56.8420,,,,0,10.6,-10.2,0.47,-0.36,5.09,0.5,312,15,-0.38,-0.263,011199971111171111
4402603,2021-01-01T18:00:00Z,45.3276,-56.8428,1021,0.4,-0.5,,,,,,5.06,0.5,,15,-0.364794,-0.259455,011111799999179711
4402603,2021-01-01T19:00:00Z,45.3190,-56.8620,,,,0,10.6,-10.2,0.46,-0.36,5.1,0.5,312,15,-0.413,-0.278,011199971111171111
4402603,2021-01-01T19:00:00Z,45.3194,-56.8614,1022,1.4,-0.5,,,,,,5.14,0.5,,15,-0.403938,-0.253277,011111799999179711
4402603,2021-01-01T20:00:00Z,45.3100,-56.8820,,,,0,11.2,-9.2,0.46,-0.37,5.08,0.5,312,15,-0.455,-0.293,011199971111171111
4402603,2021-01-01T20:00:00Z,45.3096,-56.8812,1023,2.2,-0.5,,,,,,5.07,0.5,,15,-0.430067,-0.302697,011111799999179711
4402603,2021-01-01T21:00:00Z,45.3000,-56.9030,,,,0,11.2,-9.2,0.45,-0.37,5.16,0.5,312,15,-0.527,-0.281,011199971111171111
4402603,2021-01-01T21:00:00Z,45.2998,-56.9034,1023.8,2.8,-0.5,,,,,,5.1,0.5,,15,-0.482279,-0.302697,011111799999179711
4402603,2021-01-01T22:00:00Z,45.2920,-56.9280,,,,0,11.3,-9.2,0.45,-0.37,5.32,0.5,312,15,-0.521,-0.185,011199971111171111
4402603,2021-01-01T22:00:00Z,45.2916,-56.9296,1024.5,2.5,-0.5,,,,,,5.23,0.5,,15,-0.569267,-0.253277,011111799999179711
4402603,2021-01-01T23:00:00Z,45.2890,-56.9500,,,,0,9.3,-6.9,0.39,-0.31,5.44,0.5,312,15,-0.41,-0.091,011199971111171111
4402603,2021-01-01T23:00:00Z,45.2878,-56.9510,1025.1,2.1,-0.5,,,,,,5.41,0.5,,15,-0.465023,-0.117372,011111799999179711
4402603,2021-01-02T00:00:00Z,45.2850,-56.9660,,,,0,9.3,-6.9,0.38,-0.31,5.38,0.5,312,15,-0.305,-0.077,011199971111171111
4402603,2021-01-02T00:00:00Z,45.2858,-56.9678,1025.7,1.9,-0.5,,,,,,5.47,0.5,,15,-0.365083,-0.061775,011111799999179711
4402603,2021-01-02T01:00:00Z,45.2830,-56.9780,,,,0,9.2,-6.9,0.38,-0.3,5.35,0.5,312,15,-0.186,-0.077,011199971111171111
4402603,2021-01-02T01:00:00Z,45.2834,-56.9788,1024.5,0,-0.5,,,,,,5.29,0.5,,15,-0.239052,-0.07413,011111799999179711
4402603,2021-01-02T02:00:00Z,45.2800,-56.9830,,,,0,7.6,-4.3,0.25,-0.19,5.48,0.5,312,15,-0.058,-0.076,011199971111171111
4402603,2021-01-02T02:00:00Z,45.2812,-56.9846,1024.8,-0.3,-0.5,,,,,,5.42,0.5,,15,-0.126051,-0.067952,011111799999179711
4402603,2021-01-02T03:00:00Z,45.2770,-56.9810,,,,0,7.6,-4.3,0.25,-0.19,5.43,0.5,312,15,0.079,-0.157,011199971111171111
4402603,2021-01-02T03:00:00Z,45.2776,-56.9842,1025.2,-0.5,-0.5,,,,,,5.56,0.5,,15,0.008694,-0.111195,011111799999179711
4402603,2021-01-02T04:00:00Z,45.2710,-56.9780,,,,0,7.6,-4.3,0.25,-0.19,5.39,0.5,312,15,0.13,-0.183,011199971111171111
4402603,2021-01-02T04:00:00Z,45.2712,-56.9782,1025,0.5,-0.5,,,,,,5.31,0.5,,15,0.130415,-0.19768,011111799999179711
4402603,2021-01-02T05:00:00Z,45.2640,-56.9710,,,,0,7.1,-3,0.14,-0.08,5.59,0.5,312,15,0.152,-0.185,011199971111171111
4402603,2021-01-02T05:00:00Z,45.2656,-56.9724,1024.9,0.1,-0.5,,,,,,5.5,0.5,,15,0.126082,-0.17297,011111799999179711
4402603,2021-01-02T06:00:00Z,45.2580,-56.9640,,,,0,7.1,-3,0.14,-0.08,5.73,0.5,312,15,0.185,-0.201,011199971111171111
4402603,2021-01-02T06:00:00Z,45.2590,-56.9638,1024.8,-0.4,-0.5,,,,,,5.7,0.5,,15,0.186969,-0.203857,011111799999179711
4402603,2021-01-02T07:00:00Z,45.2540,-56.9530,,,,0,7.1,-3,0.14,-0.08,5.79,0.5,312,15,0.228,-0.155,011199971111171111
4402603,2021-01-02T07:00:00Z,45.2526,-56.9546,1024.9,-0.1,-0.5,,,,,,5.78,0.5,,15,0.200036,-0.19768,011111799999179711
4402603,2021-01-02T08:00:00Z,45.2500,-56.9430,,,,0,6,-0.9,0.11,-0.04,5.85,0.5,312,15,0.25,-0.076,011199971111171111
4402603,2021-01-02T08:00:00Z,45.2492,-56.9434,1025.4,0.5,-0.5,,,,,,5.83,0.5,,15,0.243543,-0.105017,011111799999179711
4402603,2021-01-02T09:00:00Z,45.2480,-56.9310,,,,0,6,-0.9,0.11,-0.04,5.9,0.5,312,15,0.25,-0.015,011199971111171111
4402603,2021-01-02T09:00:00Z,45.2482,-56.9316,1024.4,-0.4,-0.5,,,,,,5.9,0.5,,15,0.2566,-0.030887,011111799999179711
4402603,2021-01-02T10:00:00Z,45.2480,-56.9190,,,,0,6,-0.9,0.11,-0.04,5.93,0.5,312,15,0.25,0,011199971111171111
4402603,2021-01-02T10:00:00Z,45.2478,-56.9196,1024,-0.9,-0.5,,,,,,5.91,0.5,,15,0.260952,-0.012355,011111799999179711
4402603,2021-01-02T11:00:00Z,45.2490,-56.9100,,,,0,5,0.1,0.07,-0.02,5.97,0.5,312,15,0.207,0.031,011199971111171111
4402603,2021-01-02T11:00:00Z,45.2484,-56.9094,1023.9,-1.5,-0.5,,,,,,5.96,0.5,,15,0.221809,0.018532,011111799999179711
4402603,2021-01-02T12:00:00Z,45.2500,-56.9010,,,,0,5,0.1,0.07,-0.02,6.02,0.5,312,15,0.163,0.062,011199971111171111
4402603,2021-01-02T12:00:00Z,45.2504,-56.9006,1024,-0.4,-0.5,,,,,,6.01,0.5,,15,0.19136,0.061775,011111799999179711
4402603,2021-01-02T13:00:00Z,45.2510,-56.8950,,,,0,5,0.1,0.07,-0.02,6.02,0.5,312,15,0.12,0.046,011199971111171111
4402603,2021-01-02T13:00:00Z,45.2522,-56.8938,1024.2,0.2,-0.5,,,,,,6.04,0.5,,15,0.147864,0.055597,011111799999179711
4402603,2021-01-02T14:00:00Z,45.2520,-56.8900,,,,0,2.7,2.4,0.05,0,6,0.5,312,15,0.065,0.031,011199971111171111
4402603,2021-01-02T14:00:00Z,45.2532,-56.8900,1023.6,-0.3,-0.5,,,,,,6,0.5,,15,0.082628,0.030887,011111799999179711
4402603,2021-01-02T15:00:00Z,45.2540,-56.8890,,,,0,2.7,2.4,0.05,0,6,0.5,312,15,0,0.031,011199971111171111
4402603,2021-01-02T15:00:00Z,45.2536,-56.8882,1022.3,-1.7,-0.5,,,,,,6.02,0.5,,15,0.039139,0.012355,011111799999179711
4402603,2021-01-02T16:00:00Z,45.2550,-56.8900,,,,0,2.7,2.4,0.05,0,6,0.5,312,15,-0.076,0.047,011199971111171111
4402603,2021-01-02T16:00:00Z,45.2548,-56.8902,1021.2,-3,-0.5,,,,,,5.99,0.5,,15,-0.043487,0.037065,011111799999179711
4402603,2021-01-02T17:00:00Z,45.2570,-56.8960,,,,0,2.2,5.5,0.02,0.02,6.04,0.5,312,15,-0.131,0.077,011199971111171111
4402603,2021-01-02T17:00:00Z,45.2566,-56.8952,1019.5,-4.1,-0.5,,,,,,6.03,0.5,,15,-0.108715,0.055597,011111799999179711
4402603,2021-01-02T18:00:00Z,45.2610,-56.9020,,,,0,2.2,5.5,0.02,0.02,6.09,0.5,312,15,-0.163,0.123,011199971111171111
4402603,2021-01-02T18:00:00Z,45.2596,-56.9018,1018.4,-3.9,-0.5,,,,,,6.08,0.5,,15,-0.143498,0.092662,011111799999179711
4402603,2021-01-02T19:00:00Z,45.2650,-56.9100,,,,0,2.1,5.4,0.02,0.02,6.07,0.5,312,15,-0.174,0.208,011199971111171111
4402603,2021-01-02T19:00:00Z,45.2650,-56.9102,1017.3,-3.9,-0.5,,,,,,6.12,0.5,,15,-0.18262,0.166792,011111799999179711
4402603,2021-01-02T20:00:00Z,45.2750,-56.9160,,,,0,-3.3,7,0,0.05,5.98,0.5,312,15,-0.097,0.34,011199971111171111
4402603,2021-01-02T20:00:00Z,45.2738,-56.9178,1017.1,-2.4,-0.5,,,,,,6.03,0.5,,15,-0.165207,0.27181,011111799999179711
4402603,2021-01-02T21:00:00Z,45.2860,-56.9170,,,,0,-3.2,7,0,0.05,5.46,0.5,312,15,0.039,0.419,011199971111171111
4402603,2021-01-02T21:00:00Z,45.2866,-56.9190,1015.3,-3.1,-0.5,,,,,,5.93,0.5,,15,-0.02608,0.39536,011111799999179711
4402603,2021-01-02T22:00:00Z,45.2990,-56.9140,,,,0,-3.2,7,0,0.05,5.01,0.5,312,15,0.119,0.402,011199971111171111
4402603,2021-01-02T22:00:00Z,45.3008,-56.9150,1013.4,-3.9,-0.5,,,,,,4.98,0.5,,15,0.086914,0.438602,011111799999179711
4402603,2021-01-02T23:00:00Z,45.3120,-56.9080,,,,0,5.1,-7.5,-0.11,0.12,5.15,0.5,312,15,0.163,0.31,011199971111171111
4402603,2021-01-02T23:00:00Z,45.3126,-56.9076,1011.6,-5.5,-0.5,,,,,,5.06,0.5,,15,0.160754,0.364472,011111799999179711
4402603,2021-01-03T00:00:00Z,45.3200,-56.9010,,,,0,-12.9,5.6,-0.11,0.12,5.44,0.5,312,15,0.151,0.183,011199971111171111
4402603,2021-01-03T00:00:00Z,45.3208,-56.8996,1009,-6.3,-0.5,,,,,,5.27,0.5,,15,0.173758,0.253277,011111799999179711
4402603,2021-01-03T01:00:00Z,45.3250,-56.8950,,,,0,-12.9,5.6,-0.11,0.12,5.85,0.5,312,15,0.102,0.124,011199971111171111
4402603,2021-01-03T01:00:00Z,45.3252,-56.8940,1005.4,-8,-0.5,,,,,,5.62,0.5,,15,0.121617,0.135905,011111799999179711
4402603,2021-01-03T02:00:00Z,45.3270,-56.8940,,,,0,-18.2,0.1,-0.51,0.14,6.08,0.5,312,15,-0.018,0.079,011199971111171111
4402603,2021-01-03T02:00:00Z,45.3286,-56.8910,1002.6,-9,-0.5,,,,,,6.09,0.5,,15,0.065147,0.105017,011111799999179711
4402603,2021-01-03T03:00:00Z,45.3280,-56.8970,,,,0,-18.2,0.1,-0.51,0.14,6.07,0.5,312,15,-0.194,-0.004,011199971111171111
4402603,2021-01-03T03:00:00Z,45.3300,-56.8964,998.8,-10.2,-0.5,,,,,,6.08,0.5,,15,-0.11726,0.043242,011111799999179711
4402603,2021-01-03T04:00:00Z,45.3280,-56.9100,,,,0,-18.1,0.1,-0.52,0.14,6.07,0.5,312,15,-0.33,-0.031,011199971111171111
4402603,2021-01-03T04:00:00Z,45.3288,-56.9082,996.4,-9,-0.5,,,,,,6.09,0.5,,15,-0.256235,-0.037065,011111799999179711
4402603,2021-01-03T05:00:00Z,45.3270,-56.9260,,,,0,-16.8,-5.1,-0.94,-0.05,6.07,0.5,312,15,-0.414,-0.015,011199971111171111
4402603,2021-01-03T05:00:00Z,45.3278,-56.9256,994.2,-8.4,-0.5,,,,,,6.06,0.5,,15,-0.377845,-0.030887,011111799999179711
4402603,2021-01-03T06:00:00Z,45.3270,-56.9450,,,,0,-16.7,-5.3,-0.94,-0.05,6.11,0.5,312,15,-0.445,0,011199971111171111
4402603,2021-01-03T06:00:00Z,45.3280,-56.9458,992.3,-6.5,-0.5,,,,,,6.1,0.5,,15,-0.438651,0.006177,011111799999179711
4402603,2021-01-03T07:00:00Z,45.3280,-56.9660,,,,0,-16.6,-5.6,-0.94,-0.05,6.14,0.5,312,15,-0.456,0.046,011199971111171111
4402603,2021-01-03T07:00:00Z,45.3284,-56.9672,992,-4.4,-0.5,,,,,,6.12,0.5,,15,-0.464707,0.012355,011111799999179711
4402603,2021-01-03T08:00:00Z,45.3310,-56.9870,,,,0,-17.4,-12.6,-1.29,-0.54,6.17,0.5,312,15,-0.456,0.108,011199971111171111
4402603,2021-01-03T08:00:00Z,45.3308,-56.9878,991.9,-2.3,-0.5,,,,,,6.16,0.5,,15,-0.447324,0.07413,011111799999179711
4402603,2021-01-03T09:00:00Z,45.3350,-57.0080,,,,0,-17.1,-12.8,-1.29,-0.55,6.18,0.5,312,15,-0.445,0.154,011199971111171111
4402603,2021-01-03T17:00:00Z,45.3330,-57.1290,,,,0,-7,-12,-0.48,-0.83,5.92,0.5,312,15,-0.304,-0.355,011199971111171111
4402603,2021-01-03T17:00:00Z,45.3330,-57.1286,1010.2,3.5,-0.5,,,,,,5.94,0.5,,15,-0.28659,-0.333585,011111799999179711
4402603,2021-01-03T18:00:00Z,45.3200,-57.1450,,,,0,-6.9,-12.1,-0.47,-0.83,5.89,0.5,312,15,-0.368,-0.401,011199971111171111
4402603,2021-01-03T18:00:00Z,45.3212,-57.1434,1012.1,4.1,-0.5,,,,,,5.91,0.5,,15,-0.321392,-0.364472,011111799999179711
4402603,2021-01-03T19:00:00Z,45.3070,-57.1610,,,,0,-6.8,-12.1,-0.47,-0.83,5.81,0.5,312,15,-0.4,-0.4,011199971111171111
4402603,2021-01-03T19:00:00Z,45.3068,-57.1626,1013.3,3.9,-0.5,,,,,,5.86,0.5,,15,-0.417038,-0.44478,011111799999179711
4402603,2021-01-03T20:00:00Z,45.2960,-57.1800,,,,0,-8.7,-10.6,-0.3,-0.53,5.75,0.5,312,15,-0.369,-0.325,011199971111171111
4402603,2021-01-03T20:00:00Z,45.2954,-57.1804,1014.4,4.2,-0.5,,,,,,5.76,0.5,,15,-0.386717,-0.352117,011111799999179711
4402603,2021-01-03T21:00:00Z,45.2850,-57.1950,,,,0,-8.7,-10.6,-0.3,-0.53,5.6,0.5,312,15,-0.315,-0.263,011199971111171111
4402603,2021-01-03T21:00:00Z,45.2856,-57.1968,1014.8,2.7,-0.5,,,,,,5.77,0.5,,15,-0.356368,-0.302697,011111799999179711
4402603,2021-01-03T22:00:00Z,45.2780,-57.2080,,,,0,-8.7,-10.6,-0.3,-0.52,5.37,0.5,312,15,-0.216,-0.231,011199971111171111
4402603,2021-01-03T22:00:00Z,45.2780,-57.2092,1015.9,2.6,-0.5,,,,,,5.44,0.5,,15,-0.26949,-0.234745,011111799999179711
4402603,2021-01-03T23:00:00Z,45.2710,-57.2160,,,,0,-6.2,-9.7,-0.23,-0.33,5.16,0.5,312,15,-0.141,-0.232,011199971111171111
4402603,2021-01-03T23:00:00Z,45.2714,-57.2172,1016.7,2.3,-0.5,,,,,,5.3,0.5,,15,-0.173886,-0.203857,011111799999179711
4402603,2021-01-04T00:00:00Z,45.2630,-57.2210,,,,0,-6.2,-9.7,-0.23,-0.33,5.21,0.5,312,15,-0.077,-0.232,011199971111171111
4402603,2021-01-04T00:00:00Z,45.2634,-57.2220,1017.8,3,-0.5,,,,,,5.02,0.5,,15,-0.104345,-0.2471,011111799999179711
4402603,2021-01-04T01:00:00Z,45.2550,-57.2230,,,,0,-6.2,-9.7,-0.23,-0.33,5.33,0.5,312,15,-0.012,-0.26,011199971111171111
4402603,2021-01-04T01:00:00Z,45.2560,-57.2244,1018,2.1,-0.5,,,,,,5.42,0.5,,15,-0.05218,-0.228567,011111799999179711
4402603,2021-01-04T02:00:00Z,45.2440,-57.2220,,,,0,-8.5,-7.7,-0.19,-0.23,5.27,0.5,312,15,0.054,-0.37,011199971111171111
4402603,2021-01-04T02:00:00Z,45.2456,-57.2226,1017.4,0.7,-0.5,,,,,,5.25,0.5,,15,0.039141,-0.32123,011111799999179711
4402603,2021-01-04T03:00:00Z,45.2300,-57.2200,,,,0,-8.5,-7.7,-0.19,-0.23,5.15,0.5,312,15,0.064,-0.497,011199971111171111
4402603,2021-01-04T03:00:00Z,45.2316,-57.2188,1016.6,-1.2,-0.5,,,,,,5.31,0.5,,15,0.082648,-0.432425,011111799999179711
4402603,2021-01-04T04:00:00Z,45.2130,-57.2170,,,,0,-8.5,-7.7,-0.19,-0.23,4.96,0.5,312,15,0.021,-0.588,011199971111171111
4402603,2021-01-04T04:00:00Z,45.2138,-57.2166,1016.9,-1.1,-0.5,,,,,,5,0.5,,15,0.047863,-0.549797,011111799999179711
4402603,2021-01-04T05:00:00Z,45.1950,-57.2160,,,,0,-7.8,-5,-0.18,-0.17,4.71,0.5,312,15,0,-0.588,011199971111171111
4402603,2021-01-04T05:00:00Z,45.1944,-57.2172,1017.2,-0.2,-0.5,,,,,,4.94,0.5,,15,-0.013058,-0.599217,011111799999179711
4402603,2021-01-04T06:00:00Z,45.1760,-57.2150,,,,0,-7.7,-5.1,-0.18,-0.17,4.43,0.5,312,15,0.055,-0.525,011199971111171111
4402603,2021-01-04T06:00:00Z,45.1756,-57.2168,1017.6,1,-0.5,,,,,,4.49,0.5,,15,0.008708,-0.580685,011111799999179711
4402603,2021-01-04T07:00:00Z,45.1600,-57.2130,,,,0,-7.7,-5.1,-0.18,-0.17,4.36,0.5,312,15,0.087,-0.478,011199971111171111
4402603,2021-01-04T07:00:00Z,45.1600,-57.2122,1017.5,0.6,-0.5,,,,,,4.36,0.5,,15,0.100173,-0.481845,011111799999179711
4402603,2021-01-04T08:00:00Z,45.1460,-57.2090,,,,0,-7.7,-6.1,-0.16,-0.12,4.36,0.5,312,15,0.076,-0.417,011199971111171111
4402603,2021-01-04T08:00:00Z,45.1454,-57.2086,1017.2,0,-0.5,,,,,,4.36,0.5,,15,0.078417,-0.450957,011111799999179711
4402603,2021-01-04T09:00:00Z,45.1330,-57.2060,,,,0,-7.7,-6.1,-0.16,-0.12,4.37,0.5,312,15,0.067,-0.342,011199971111171111
4402603,2021-01-04T09:00:00Z,45.1332,-57.2048,1017.2,-0.4,-0.5,,,,,,4.37,0.5,,15,0.082793,-0.376827,011111799999179711
4402603,2021-01-04T10:00:00Z,45.1250,-57.2020,,,,0,-7.7,-6.1,-0.16,-0.12,4.4,0.5,312,15,0.044,-0.232,011199971111171111
4402603,2021-01-04T10:00:00Z,45.1234,-57.2026,1017.9,0.4,-0.5,,,,,,4.39,0.5,,15,0.047942,-0.302697,011111799999179711
4402603,2021-01-04T11:00:00Z,45.1180,-57.2000,,,,0,-8.7,-5.9,-0.15,-0.11,4.42,0.5,312,15,0.079,-0.138,011199971111171111
4402603,2021-01-04T11:00:00Z,45.1176,-57.2006,1017.6,0.4,-0.5,,,,,,4.42,0.5,,15,0.04359,-0.179147,011111799999179711
4402603,2021-01-04T12:00:00Z,45.1150,-57.1950,,,,0,-8.7,-5.9,-0.15,-0.11,4.42,0.5,312,15,0.109,-0.092,011199971111171111
4402603,2021-01-04T12:00:00Z,45.1138,-57.1962,1017.7,0.5,-0.5,,,,,,4.42,0.5,,15,0.095905,-0.117372,011111799999179711
4402603,2021-01-04T13:00:00Z,45.1120,-57.1910,,,,0,-8.7,-5.9,-0.15,-0.11,4.41,0.5,312,15,0.12,-0.046,011199971111171111
4402603,2021-01-04T13:00:00Z,45.1118,-57.1906,1017.9,0,-0.5,,,,,,4.41,0.5,,15,0.122067,-0.061775,011111799999179711
4402603,2021-01-04T14:00:00Z,45.1110,-57.1850,,,,0,-9.8,-4.4,-0.16,-0.1,4.42,0.5,312,15,0.141,-0.046,011199971111171111
4402603,2021-01-04T14:00:00Z,45.1106,-57.1850,1017.8,0.2,-0.5,,,,,,4.42,0.5,,15,0.122071,-0.037065,011111799999179711
4402603,2021-01-04T15:00:00Z,45.1100,-57.1760,,,,0,-9.8,-4.4,-0.16,-0.1,4.43,0.5,312,15,0.196,-0.031,011199971111171111
4402603,2021-01-04T15:00:00Z,45.1094,-57.1776,1017.3,-0.4,-0.5,,,,,,4.43,0.5,,15,0.161311,-0.037065,011111799999179711
4402603,2021-01-04T16:00:00Z,45.1080,-57.1670,,,,0,-9.8,-4.4,-0.16,-0.1,4.42,0.5,312,15,0.251,-0.032,011199971111171111
4402603,2021-01-04T16:00:00Z,45.1086,-57.1674,1017.2,-0.7,-0.5,,,,,,4.42,0.5,,15,0.222351,-0.02471,011111799999179711
4402603,2021-01-04T17:00:00Z,45.1060,-57.1530,,,,0,-8.8,-4.6,-0.19,-0.09,4.43,0.5,312,15,0.295,-0.062,011199971111171111
4402603,2021-01-04T17:00:00Z,45.1072,-57.1548,1016.8,-1,-0.5,,,,,,4.43,0.5,,15,0.274675,-0.043242,011111799999179711
4402603,2021-01-04T18:00:00Z,45.1050,-57.1390,,,,0,-8.8,-4.6,-0.19,-0.09,4.43,0.5,312,15,0.327,-0.062,011199971111171111
4402603,2021-01-04T18:00:00Z,45.1050,-57.1402,1016.4,-0.9,-0.5,,,,,,4.44,0.5,,15,0.318284,-0.067952,011111799999179711
4402603,2021-01-04T19:00:00Z,45.1030,-57.1250,,,,0,-8.8,-4.6,-0.19,-0.09,4.44,0.5,312,15,0.338,-0.077,011199971111171111
4402603,2021-01-04T19:00:00Z,45.1032,-57.1246,1016.7,-0.5,-0.5,,,,,,4.45,0.5,,15,0.340096,-0.055597,011111799999179711
4402603,2021-01-04T20:00:00Z,45.0990,-57.1100,,,,0,-9.5,-4.3,-0.17,-0.08,4.44,0.5,312,15,0.327,-0.093,011199971111171111
4402603,2021-01-04T20:00:00Z,45.1002,-57.1090,1017.1,0.3,-0.5,,,,,,4.45,0.5,,15,0.34011,-0.092662,011111799999179711
4402603,2021-01-04T21:00:00Z,45.0970,-57.0960,,,,0,-9.5,-4.3,-0.17,-0.08,4.46,0.5,312,15,0.284,-0.108,011199971111171111
4402603,2021-01-04T21:00:00Z,45.0966,-57.0954,1017.1,0.7,-0.5,,,,,,4.46,0.5,,15,0.296524,-0.111195,011111799999179711
4402603,2021-01-04T22:00:00Z,45.0920,-57.0840,,,,0,-9.5,-4.3,-0.18,-0.08,4.48,0.5,312,15,0.229,-0.124,011199971111171111
4402603,2021-01-04T22:00:00Z,45.0930,-57.0828,1017.4,0.7,-0.5,,,,,,4.48,0.5,,15,0.274738,-0.111195,011111799999179711
4402603,2021-01-04T23:00:00Z,45.0890,-57.0750,,,,0,-10.8,-4.2,-0.19,-0.09,4.48,0.5,312,15,0.157,-0.137,011199971111171111
4402603,2021-01-04T23:00:00Z,45.0894,-57.0740,1017.4,0.3,-0.5,,,,,,4.48,0.5,,15,0.191892,-0.111195,011111799999179711
4402603,2021-01-05T00:00:00Z,45.0840,-57.0700,,,,0,-10.8,-4.2,-0.19,-0.09,4.48,0.5,312,15,0.032,-0.123,011199971111171111
4402603,2021-01-05T00:00:00Z,45.0838,-57.0694,1017.3,0.2,-0.5,,,,,,4.48,0.5,,15,0.100315,-0.17297,011111799999179711
4402603,2021-01-05T01:00:00Z,45.0820,-57.0710,,,,0,-10.8,-4.2,-0.19,-0.09,4.49,0.5,312,15,-0.068,-0.059,011199971111171111
4402603,2021-01-05T01:00:00Z,45.0810,-57.0714,1017.2,-0.2,-0.5,,,,,,4.49,0.5,,15,-0.043619,-0.086485,011111799999179711
4402603,2021-01-05T02:00:00Z,45.0810,-57.0760,,,,0,-11.6,-3.1,-0.24,-0.09,4.54,0.5,312,15,-0.108,-0.001,011199971111171111
4402603,2021-01-05T02:00:00Z,45.0802,-57.0754,1016.8,-0.6,-0.5,,,,,,4.51,0.5,,15,-0.08724,-0.02471,011111799999179711
4402603,2021-01-05T03:00:00Z,45.0820,-57.0810,,,,0,-11.6,-3.1,-0.24,-0.09,4.62,0.5,312,15,-0.142,0.092,011199971111171111
4402603,2021-01-05T03:00:00Z,45.0814,-57.0814,1015.8,-1.5,-0.5,,,,,,4.59,0.5,,15,-0.13086,0.037065,011111799999179711
4402603,2021-01-05T04:00:00Z,45.0870,-57.0870,,,,0,-11.6,-3.1,-0.24,-0.09,4.67,0.5,312,15,-0.107,0.187,011199971111171111
4402603,2021-01-05T04:00:00Z,45.0856,-57.0878,1015.5,-1.7,-0.5,,,,,,4.67,0.5,,15,-0.139577,0.129727,011111799999179711
4402603,2021-01-05T05:00:00Z,45.0920,-57.0900,,,,0,-12.2,-1.9,-0.27,-0.07,4.7,0.5,312,15,-0.043,0.216,011199971111171111
4402603,2021-01-05T05:00:00Z,45.0928,-57.0908,1015.1,-1.7,-0.5,,,,,,4.69,0.5,,15,-0.06542,0.22239,011111799999179711
4402603,2021-01-05T06:00:00Z,45.0990,-57.0910,,,,0,-12.2,-1.9,-0.27,-0.07,4.73,0.5,312,15,0.01,0.216,011199971111171111
4402603,2021-01-05T06:00:00Z,45.1000,-57.0918,1014.9,-0.9,-0.5,,,,,,4.73,0.5,,15,-0.021804,0.22239,011111799999179711
4402603,2021-01-05T07:00:00Z,45.1050,-57.0900,,,,0,-12.2,-1.9,-0.27,-0.07,4.78,0.5,312,15,0.055,0.17,011199971111171111
4402603,2021-01-05T07:00:00Z,45.1066,-57.0900,1014.4,-1.1,-0.5,,,,,,4.75,0.5,,15,0.039242,0.203857,011111799999179711
4402603,2021-01-05T08:00:00Z,45.1100,-57.0870,,,,0,-12.5,-3.9,-0.3,-0.07,4.87,0.5,312,15,0.054,0.092,011199971111171111
4402603,2021-01-05T08:00:00Z,45.1108,-57.0866,1014,-1.1,-0.5,,,,,,4.83,0.5,,15,0.074118,0.129727,011111799999179711
4402603,2021-01-05T09:00:00Z,45.1120,-57.0850,,,,0,-12.5,-3.9,-0.3,-0.07,4.94,0.5,312,15,0.011,0.062,011199971111171111
4402603,2021-01-05T09:00:00Z,45.1130,-57.0846,1014.3,-0.6,-0.5,,,,,,4.93,0.5,,15,0.043596,0.067952,011111799999179711
4402603,2021-01-05T10:00:00Z,45.1150,-57.0870,,,,0,-12.5,-3.9,-0.3,-0.07,4.98,0.5,312,15,-0.044,0.077,011199971111171111
4402603,2021-01-05T10:00:00Z,45.1154,-57.0862,1014.3,-0.1,-0.5,,,,,,4.96,0.5,,15,-0.034875,0.07413,011111799999179711
4402603,2021-01-05T11:00:00Z,45.1180,-57.0890,,,,0,-12.7,-3.6,-0.36,-0.1,5.04,0.5,312,15,-0.076,0.123,011199971111171111
4402603,2021-01-05T11:00:00Z,45.1182,-57.0890,1014.3,0.3,-0.5,,,,,,5.03,0.5,,15,-0.061029,0.086485,011111799999179711
4402603,2021-01-05T12:00:00Z,45.1230,-57.0910,,,,0,-12.7,-3.6,-0.36,-0.1,5.09,0.5,312,15,-0.043,0.139,011199971111171111
4402603,2021-01-05T12:00:00Z,45.1228,-57.0926,1014.4,0.1,-0.5,,,,,,5.07,0.5,,15,-0.078461,0.142082,011111799999179711
4402603,2021-01-05T13:00:00Z,45.1260,-57.0920,,,,0,-12.7,-3.6,-0.36,-0.1,5.12,0.5,312,15,-0.011,0.139,011199971111171111
4402603,2021-01-05T13:00:00Z,45.1274,-57.0930,1014.9,0.6,-0.5,,,,,,5.12,0.5,,15,-0.008717,0.142082,011111799999179711
4402603,2021-01-05T14:00:00Z,45.1310,-57.0950,,,,0,-13.1,-4.9,-0.38,-0.12,5.15,0.5,312,15,-0.043,0.124,011199971111171111
4402603,2021-01-05T14:00:00Z,45.1322,-57.0942,1014.3,0,-0.5,,,,,,5.13,0.5,,15,-0.026149,0.14826,011111799999179711
